_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63
6473.512879,5511.817486,1029.007775,7156.006987,309.741828,262.083956,277.6220452,417.279283,569.3057175,717.6273406,835.121548,961.1097752,1003.278625,1062.791137,1091.303807,1085.046082,1062.911097,1014.783228,944.6025619,829.8831243,695.3740001,516.7407474,340.4776057,134.0335779,55.31726674,254.9215566,411.6916322,564.9504403,660.62092,681.0469881,632.3962365,424.6045219,8426.043556,381.0013123,521.7221483,521.7221483,495.146443,434.2361109,467.369233,534.4249246,618.0954619,729.444309,805.9832504,869.6855754,904.2505184,921.3669193,885.8154435,845.3094108,790.1708676,720.3693497,638.7049397,550.5869595,461.9361428,368.0665701,249.002008,141.4001414,84.07734534,147.4618595,219.2281916,304.7950131,10277,35250.23325,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,271.4129695,267.8245694,297.8741345,397.4720116,526.4465785,657.0030441,772.0006477,889.9578642,940.4366007,996.7010585,1037.312393,1027.895423,1016.169769,968.8782173,900.9694778,795.3087451,661.4385837,505.309806,339.9779405,167.0359243,27.07397274,191.5411183,341.3971295,483.9214812,591.3078724,618.6315543,605.3924347,428.4495303,8426.043556,430.1406747,625.4638279,707.3118124,745.4320895,728.989026,720.2256591,731.0554015,727.2138613,732.0382504,737.9708666,721.8379319,701.8212023,672.5927445,627.0390737,576.2508134,515.2649804,460.2445002,407.4530648,340.7535767,283.3407842,225.5748213,140.0892573,79.47955712,52.23983155,100.7223908,142.7900557,170.425937,10277,35347.70465,128,7488.47174
6473.512879,6473.512879,1029.007775,7156.006987,454.3709938,475.6353645,510.8160138,562.5237773,622.3969794,684.3778196,749.1662032,823.3844788,850.9430063,882.3429039,907.076623,896.7480137,868.3835558,832.632572,768.4816198,672.5295533,553.6939588,425.4715032,277.8380823,123.794184,56.61271942,201.7572799,357.8407467,478.1673347,541.7240995,605.749123,571.5566464,378.1137395,8426.043556,380.5390913,606.4857789,695.2294585,708.6324858,735.258458,745.0241607,747.045514,732.6991197,713.5068325,686.2514117,650.609714,602.3437557,529.6574365,462.7882885,399.99625,336.2439591,276.602603,230.5558501,185.9139586,138.4377116,94.24436323,51.15662225,52.40229003,99.12618221,133.0037593,165.5294536,151.2878052,10277,35446.75692,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,706.9688819,708.7115069,716.6010047,763.2620782,815.304851,847.8832467,878.5556328,906.0607044,877.455412,855.7762558,818.0128361,772.3134079,695.9317495,616.760083,525.6472201,415.4816482,297.4693261,159.1131673,80.15609771,169.1774217,262.2746652,378.857493,479.6415328,567.5561646,643.1990361,629.3210627,579.7732315,407.0786165,8426.043556,406.1095911,617.2463042,703.642665,784.0216834,767.7948945,770.8307207,778.8408053,734.5774295,701.7763176,701.7763176,576.2499458,510.9716235,424.9470555,348.1048693,256.859884,184.4586675,162.2744589,96.42095208,62.07253821,61.29437168,64.20280368,67.11929678,90.82400564,115.1564154,172.7541606,186.1961331,220.6399782,10277,35446.75692,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,1003.10817,1005.795705,1009.361184,1056.852402,1070.424215,1081.19286,1058.650556,1049.001907,966.4496883,919.8891238,855.1660657,759.8795957,662.4394312,561.9697501,456.1578674,325.8496586,197.2536438,85.0411665,83.93449827,203.9828424,367.3268299,495.4644286,609.3545766,706.2046446,736.562964,801.7636809,731.8264822,502.0248998,8426.043556,523.2446846,829.0603114,957.0663509,967.7489344,993.1938381,934.5394588,887.1031507,777.7055998,650.4160207,530.8125846,418.7135059,296.1688707,174.1952927,93.81364506,78.64477096,95.77055915,143.4224529,165.8553587,195.0589654,210.0214275,232.3983649,261.4306791,268.5758738,263.765047,232.7251598,225.8007972,252.8339376,10277,35547.37684,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,673.3453794,641.2433236,624.3092183,664.3086632,750.5711159,810.7780214,901.2713243,963.4355194,969.0624335,972.3096215,949.5182989,912.5815032,829.5667544,733.0184172,617.4333972,482.6561923,337.9230682,207.7137453,162.963186,274.0656856,392.390112,534.1198367,633.6955105,720.6032195,797.487304,774.8244963,690.9775684,467.051389,8426.043556,434.1393785,625.8705937,678.1887643,715.0048951,655.7316524,662.921564,677.1292343,655.3472362,661.4657965,656.2568095,619.8040013,584.2773314,504.4799302,423.2493355,326.105811,226.715681,165.8010856,67.08203932,71.02112362,130.5526714,193.4373284,234.1708778,281.1138559,326.4506088,377.7366808,396.0467144,399.1553582,10277,35347.70465,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,601.3094045,565.3467962,532.1240457,535.8600564,572.9616043,605.4097786,652.2215881,689.7919976,703.3775657,735.7288903,757.0165124,768.0755171,777.3448398,791.6880699,765.2359113,741.9676543,684.8080023,634.5273832,542.8959385,427.1826307,259.2006944,194.2884454,202.3709465,336.7254074,465.1300893,553.4780935,588.1028822,433.4016613,8426.043556,504.6701893,842.9169591,988.8321394,1073.389025,1061.297319,1054.362367,990.7986677,879.5618227,798.0225561,687.0123725,562.5531086,445.6568186,360.3734174,315.2459357,308.9546892,282.5544195,231.5361743,203.039405,147.6109752,81.88406438,46.14108798,88.36288814,134.1640786,159.2607924,154.3923573,140.014285,173.0462366,10277,35965.2668,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,436.726459,450.5208097,468.8816482,400.679423,329.4510586,263.9488587,220.4926303,254.2380774,298.0771712,355.1408171,408.8924064,406.1785322,445.6007181,439.2322848,391.2697279,357.4353088,320.3513696,281.4267223,251.3344385,259.8557292,323.1098884,403.0198506,487.4525618,590.978849,633.6536909,715.1223672,701.7243048,476.8920213,8426.043556,503.0516872,798.8948617,902.6372472,869.5803586,832.4337812,721.754806,626.5819978,502.1205035,427.3792227,450.3087829,536.2695218,624.5910662,719.884713,765.383564,792.0214644,788.7838741,712.6324438,645.9636213,547.1179032,443.4974634,348.3231258,250.3797116,179.621825,161.6168308,175.3082999,228.2126202,247.6812468,10277,35446.75692,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,430.2894375,350.0771344,259.023165,166.0271062,270.6011826,443.4974634,617.592908,781.4326586,876.1415411,960.8584703,1017.53624,999.0495483,981.2359553,913.9321638,801.0255926,676.5744601,530.4950518,407.0823013,312.4739989,339.0943821,479.7103293,674.6235988,838.162872,993.339821,1116.862122,1147.834483,1050.078092,732.3230162,8426.043556,697.9856732,991.2517339,1042.844667,988.3663288,808.1986142,606.6201447,391.8788078,171.6041958,144.0590157,326.8791826,486.0545237,610.2360199,695.1323615,713.0694216,727.0935291,670.7197626,563.9618781,509.7185498,398.8483421,295.5841674,206.9033591,188.9047379,243.0740628,308.3018002,373.8729731,431.5194086,428.7680025,10277,35547.37684,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,196.6519769,158.6474078,182.0027472,316.6970161,494.291412,670.1410299,809.9444425,951.3243401,1018.258317,1077.29476,1109.429132,1091.590125,1056.503668,988.5443844,883.6543442,737.8461899,575.9210015,405.2159918,245.7030728,184.3610588,345.4924022,514.1867365,666.8170664,802.3970339,868.7260788,914.4397192,832.8871472,541.2522517,8426.043556,493.0010142,697.0258245,709.7788388,606.011551,518.7446385,418.7421641,399.4408592,453.1103618,556.7710481,662.8642395,757.8951115,821.1485858,844.4856423,822.7235259,765.9432094,696.0258616,597.7039401,485.8569748,372.2069317,258.7121953,142.2849254,76.55063684,107.3312629,195.5019181,264.4409197,343.0233228,346.3018914,10277,35250.23325,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,129.0155029,115.2475596,151.9210321,272,417.2589124,549.6271463,663.3400335,767.5063518,806.5358021,848.5281374,870.1201067,873.4494834,822.4901215,767.5968994,707.1018314,603.677066,465.9270329,293.3734821,135.0592463,56.08029957,195.0589654,362.7450896,494.2226219,602.9560515,671.038747,692.6499838,632.5693638,405.8435659,8426.043556,359.5733583,518.8419798,519.2696795,450.089991,380.2486029,341.8844834,362.1739913,415.60077,497.2454122,559.607005,617.5062753,671.3397054,685.2977455,675.1192487,603.3315838,548.292805,519.4323825,417.279283,339.9485255,263.6967956,189.3198352,125.1718818,39.66106403,46.95742753,131.0152663,192.8652379,209.267771,10277,35154.35586,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,146.1540283,129.7112177,169.8146048,288.9169431,431.1960111,568.8462007,690.5917752,809.3861872,857.2800009,899.8055345,921.5606328,902.5574774,879.4617672,809.7734251,715.321606,596.2625261,461.9372252,311.0144691,149.4523335,67.26812024,225.2576303,386.998708,513.6934884,628.0286618,724.0165744,732.5407838,667.6166565,454.2345209,8426.043556,402.2188459,549.1311319,553.0831764,529.2003401,437.4768565,395.2973564,443.8423143,515.4852083,612.4744893,720.4012771,804.7074002,804.7074002,877.14594,860.9558641,835.2730093,770.7619607,686.583571,597.6596021,497.5670809,392.1861803,293.318939,177.0028248,86.00581376,76.4852927,145.2067492,209.389589,232.3488756,10277,35060.08557,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,181.2208597,135.0740538,127.5774275,201.1218536,337.3425559,470.7918861,609.9458992,719.4588244,780.433213,833.4056635,866.3099907,895.1720505,848.3872936,790.2822281,719.0027816,602.163599,457.55109,303.3298535,174.1866815,163.2482772,277.4310725,436.735618,570.0078947,675.3702688,752.3469944,759.785496,675.5212802,434.7700542,8426.043556,377.5778066,528.0804863,523.115666,461.2775737,379.0962938,348.0057471,369.4116945,436.5890516,523.7193905,620.6271022,670.3387203,707.819186,705.6380092,678.4526513,620.9186742,543.1620384,492.197115,369.3846234,271.827151,180.8977612,87.14355972,7.810249676,93.68030743,177.9241411,268.7545348,329.7347419,350.629434,10277,35154.35586,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,250.3517525,206.6204249,225.0777643,288.0850569,406.2868445,526.8491245,638.4864916,752.3629443,797.4572089,848.6277158,871.4155151,858.8480657,832.7424572,775.174819,683.749223,569.6402373,433.664617,305.2752856,182.1345656,154.4344521,253.2212471,406.0997414,524.8018674,629.4537314,714.3703521,713.5068325,640.375671,439.089968,8426.043556,395.4870415,528.5234148,547.3910851,533.2504102,453.795108,427.11708,459.9869563,492.1544473,565.6323895,625.9017495,670.4990679,682.2646114,666.1118525,630.8169307,592.0413837,516.6430102,431.7800366,359.4773985,272.2535583,189.5257238,107.0747403,10.77032961,78.49203781,150.3362897,226.737734,288.2932535,332.6875411,10277,35154.35586,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,287.6960201,260.0480725,269.7647123,335.4101966,453.3751206,582.0867633,697.298358,811.1781555,867.5943753,914.5764047,929.4240152,950.8001893,883.8964872,821.5625357,736.5874015,601.6011968,446.5713829,271.0737907,111.0855526,141.0886246,279.635477,454.5822258,584.1232747,695.6471807,770.2707316,773.5069489,685.4378163,685.4378163,8426.043556,383.8137569,537.3723104,534.4314736,503.893838,439.7328735,424.1344127,472.671133,542.6914409,621.9525705,710.2239084,749.1662032,779.6165724,771.1841544,735.2849788,675.0481464,589.7965751,539.6452538,422.2250585,325.207626,236.7551478,153.2220611,76.15773106,16.03121954,99.72462083,188.1621641,254.3422891,286.0069929,10277,35154.35586,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,253.4284909,205.1852821,216.3007166,324.53043,476.1701377,610.3523572,736.0984988,857.7039116,914.0120349,963.3202998,981.0326192,944.1615328,915.7565179,833.8297188,714.7545033,565.446726,412.9418845,258.069758,71.16881339,122.1228889,334.3830139,491.2728366,634.3035551,736.4706376,790.474541,809.5196106,723.6587594,469.4187896,8426.043556,410.7602707,555.0324315,570.6005608,495.1545213,452.6831121,434.3938305,466.1898755,539.4450852,617.6099092,701.5447242,773.031694,796.5883504,792.1237277,762.5142622,739.4707567,672.1882177,560.6353539,497.4253713,397.102002,294.4910865,195.0102561,83.24061509,31.57530681,97.41663102,163.024538,233.6343297,273.3587387,10277,35060.08557,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,362.5051724,304.2367499,288.0781144,352.0255673,482.9616962,610.0836008,750.3839017,862.5294198,926.9519944,982.6087726,1008.366005,1015.860227,947.6797982,871.8652419,789.3351633,644.9589134,475.2136362,291.6196153,137.3535584,168.2438706,308.9741089,483.206995,617.7094786,730.7708259,804.8254469,814.1252975,726.8431743,468.1815887,8426.043556,409.4410825,585.8088425,587.0511051,535.6724746,459.7782074,421.2327148,455.1856764,514.2956348,607.8700519,693.3181088,738.1774854,775.8124773,774.1266046,732.1475261,652.0674812,572.552181,528.5120623,392.6856249,292.897593,201.1218536,120.5985075,79.12016178,78.29431652,148.1249473,229.2007853,285.1560976,335.8868857,10277,35060.08557,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,305.6550343,232.0452542,198.1337932,278.0017986,435.965595,580.1275722,721.2683273,850.6233009,919.6700495,984.9883248,1015.332458,995.6610869,979.1184811,910.8259988,782.1726152,649.8499827,491.0824778,346.7059273,166.8592221,29.06888371,224.07588,389.8525362,532.9502791,638.839573,718.4010022,728.4099121,652.0812833,431.34441,8426.043556,390.6161799,514.1692328,524.9952381,476.6403256,388.6000515,355.9241492,385.6319489,457.7521163,543.2577657,648.528334,718.6327296,742.503872,750.7769309,730.2444796,728.6878618,665.3435203,560.0446411,508.2538736,418.0837237,330.6372635,247.2023463,138.1303732,66.06814664,38.28837944,84.01190392,149.6462495,207.4246851,10277,35060.08557,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,250.7987241,191.0497317,189.0423233,292.7729496,437.0560605,569.9587704,694.9856114,816.2701759,875.1097074,923.8879802,964.0248959,932.6140681,912.6335519,851.9460077,725.4309064,599.3538187,436.4504554,278.5821243,126.1150269,157.0986951,337.5751768,522.9799231,655.7331774,775.1090246,843.2615253,832.8769417,744.0087365,493.4379394,8426.043556,429.6161077,552.4825789,543.401325,502.7653528,389.2351474,369.3033983,425.2293499,503.4679732,613.9324067,706.5210542,778.7387238,803.6180685,808.3594497,778.2088409,740.6078585,659.7287321,541.7056396,460.3791915,354.189215,245.7173173,136.6235704,66.49060084,131.5294644,212.9413065,289.9689639,355.0014084,395.4263522,10277,35060.08557,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,314.9412644,225.5349197,167.9434429,233.6685687,373.523761,515.9815888,645.7933106,762.4972131,821.8765114,880.9472175,912.3097062,933.2464841,888.04617,833.5766312,783.9923469,656.6125189,513.6944617,321.0545125,152.4532715,37.10795063,197.2029412,364.9657518,515.5443725,649.2218419,704.8099034,749.0694227,691.9956647,444.8145681,8426.043556,401.5694211,585.211073,594.757934,515.7567256,446.072864,380.3117143,378.7162526,421.7226577,513.4909931,596.3027754,677.0443117,740.8488375,775.3192891,767.5421813,694.6308372,645.1805949,607.7705159,490.1938392,388.2937033,293.8996427,205.5066909,120.4159458,44.10215414,89.53770156,172.4093965,241.1742109,309.6901677,10277,35154.35586,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,289.3734611,289.3734611,209.4421161,315.3727953,463.8027598,594.0984767,726.3807542,837.9880667,886.9481383,933.9261213,955.0549722,977.8164449,911.877733,839.8934456,780.0083333,645.6198572,491.4671912,318.9106458,144.8447445,38.89730068,200.4120755,377.7737418,520.197078,638.6485732,723.9461306,761.6462433,694.2657992,448.4863432,8426.043556,408.8826237,602.0971682,604.5510731,533.970973,461.4693923,394.2144087,393.3611572,426.4234984,505.7924476,586.2763853,652.0345083,713.70372,723.6608322,704.0149146,640.3561509,571.1969888,532.7382096,399.0513751,309.302441,210.1166343,128.3160161,62.8171951,62.64982043,144.9586148,235.9682182,305.3686297,365.8209945,10277,35154.35586,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,301.2009296,220.8574201,178.5329101,270.38676,409.4142157,541.1330705,661.0030257,777.8052455,826.8010643,877.3853201,894.020134,882.005102,847.099758,793.0100882,678.4983419,558.0985576,418.6884283,268.0018657,89.02246907,82.21921916,256.0078124,430.0941757,544.0018382,661.2299146,746.0730527,748.807719,678.6295013,459.0642657,8426.043556,416.6881328,563.4048278,576.6289968,534.6026562,434.3500892,360.0347205,350.142828,381.980366,446.5165171,533.4285332,607.217424,643.7305337,661.8708333,651.8872602,637.6715455,589.7024674,504.5255197,445.5973519,356.2162265,264.7753765,178.3619915,70.21395873,45.69463864,113.0176977,183.3575742,247.655002,304.3846251,10277,35154.35586,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,241.9442084,164.5144371,147.8715659,268.2927506,420.2772894,551.5523547,682.4375429,782.7291997,842.0023753,881.2945024,892.0997702,886.9751969,842.2315596,775.4637322,678.9911634,558.3189053,416.2427177,252.7449307,101.8675611,120.3037822,276.0036232,447.2337197,574.8356287,691.9147346,773.4888493,781.3129975,712.5503491,476.0042017,8426.043556,434.9022879,604.9958678,615.4681145,584.1951729,474.6588248,431.3374549,411.7001336,423.0047281,489.679487,561.3644093,611.0981918,645.4060737,648.8913622,628.4266067,597.6838629,535.3223328,475.2693973,391.6324808,320.4325202,236.2117694,167.2004785,85.61541917,82.3893197,143.6558387,220.2385071,278.0017986,331.182729,10277,35154.35586,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,296.6226559,246.9817807,249.0642487,361.4152736,518.6839115,636.0196538,775.9078554,869.1743208,911.3440624,944.1239325,957.4267596,963.2761805,893.5614137,817.0312112,730.1951794,593.0337259,439.9147645,279.1451235,120.5072612,131.946959,284.7876402,456.0043859,588.817459,698.7996852,756.7886099,773.1183609,687.945492,434.9022879,8426.043556,365.6624126,551.3302096,532.9615371,451.920347,393.0203557,352.8866674,368.7614405,437.0228827,522.0957767,622.6435577,681.2121549,723.1714873,723.162499,692.3618996,644.1777705,558.6143571,512.2352975,371.1401353,283.6476688,184.439692,114.8651383,103.754518,143.3387596,204.8828934,266.3268668,309.4382006,359.7846578,10277,35154.35586,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,359.9124894,325.5917689,305.1966579,357.2464136,471.8686258,628.5546913,753.3949827,882.7966923,936.8382998,994.0246476,1026.77164,1016.613988,981.7178821,925.209706,839.0071513,699.0050071,551.613089,363.4184915,172.0116275,34,258.11819,433.7614552,624.0785207,774.5766586,826.6371635,902.5436278,833.1746516,544.0634154,8426.043556,509.5586325,739.4788706,797.1681128,705.8533842,690.6011874,638.9507023,633.7144467,689.0174163,762.1036675,840.7449078,924.9745942,969.3198646,976.625312,960.2004999,860.4952063,786.9027894,680.2065863,559.925888,559.925888,306.1845849,206.1892335,138.2244551,129.4024729,168.8816153,227.0352396,278.1456453,283.9894364,10277,35250.23325,128,7488.47174
6473.512879,6473.512879,1029.007775,7156.006987,348.1680629,292.0017123,236.3154671,195.8800653,297.9681191,444.7043962,586.5978179,723.0629295,799.7224519,868.8774367,904.7237147,896.2778587,881.274645,825.1115076,730.261597,619.0678477,485.9176885,328.4950532,161.2079403,41.19465985,229.0545786,401.2605139,575.1278119,718.2986844,846.5465138,881.6756773,819.0537223,571.2941449,8426.043556,551.130656,769.4705972,818.2572945,789.1799541,649.1787119,532.7447794,427.1123974,370.2647701,402.9950372,489.5559212,589.6744865,666.5388211,706.601019,726.2182867,722.9010997,695.7363006,627.4982072,584.1729196,502.7573968,417.4266403,338.048813,235.8346879,153.4828981,106.4706532,112.0714058,155.2932709,165.8010856,10277,35347.70465,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,493.6658789,418.1686263,324.7552925,199.4442278,212.6146749,365.8920606,511.981445,668.7817282,755.7790682,824.4913584,868.3893136,845.2455265,836.1148247,775.067739,666.4420455,534.5390538,382.4238486,205.7668584,56.0357029,205.5066909,425.1799619,637.3146789,822.3502903,993.2275671,1129.0496,1155.733966,1086.352153,754.9072791,8426.043556,737.2143515,1046.36896,1106.340364,1065.662705,889.2249434,716.1745597,542.005535,359.123934,276.4416756,311.2812233,404.1051843,488.4557298,537.0754137,547.6586528,540.2314319,488.9683016,384.6894852,325.3997541,239.0690277,149.0905765,94.9368211,141.9929576,209.8237355,302.8283342,370.0621569,442.9864558,445.4581911,10277,35547.37684,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,551.2640021,497.5228638,440.6540593,330.3876511,300.5395149,373.523761,500.8283139,648.0100308,753.1673121,841.4992573,911.405508,960.9771069,959.4842365,940.8443017,900.8290626,806.328097,682.2206388,515.7838695,356.4772082,221.3255521,249.1043958,411.0012165,600.3748829,787.1626261,911.4954745,1004.001992,958.0313147,662.8310494,8426.043556,652.0506115,971.3089107,1037.617463,981.878302,835.8833651,654.0619237,458.8518279,241.0580843,154.3923573,272.6352875,429.2982646,574.4501719,656.0373465,692.5178698,680.7172688,642.1230412,601.8056165,482.374336,401.6590594,306.4702269,194.5507646,107.6475731,13.60147051,71.50524456,135.9117361,196.7434878,197.7321421,10277,35547.37684,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,750.1786454,675.2903079,599.8341437,552.5866448,561.7294723,617.5078947,700.285656,795.6004022,826.9927448,862.4018785,876.2556705,857.1260117,817.9786061,743.1137194,652.6898191,524.1039973,395.6690536,246.5948094,81.49846624,102.1763182,288.7213189,471.1029611,624.1185785,769.639526,883.802014,938.2036026,883.1449485,609.6039698,8426.043556,598.2390826,881.8645021,952.1607007,916.9302045,802.2194214,677.366223,548.86246,393.0712404,277.9136557,208.6336502,170.1440566,149.966663,162.1141573,147.8512766,160.7015868,132.5745074,89.19641248,97.90812019,76.84399781,56.64803615,22.20360331,49.04079934,93.1933474,126.6214832,184.1656863,227.5016483,250.8744706,10277,35649.55113,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,435.1666348,429.6161077,440.0908997,468.8240608,551.4798274,630.1396671,707.8446157,778.5280984,806.8661599,823.0018226,824.8860527,783.3594322,740.0709425,671.6576509,560.4292997,438.1141404,307.0146576,170.6604817,29.15475947,157.4960317,342.023391,506.1422725,643.2705496,758.6000264,830.0759001,853.0334108,776.7226017,521.2312347,8426.043556,490.3600718,719.2085928,763.0530781,767.6672456,707.0339454,665.570432,635.5501554,598.0610337,573.3280039,566.513901,530.2923722,490.8054604,443.0406302,379.8697145,334.9820891,269.4364489,176.0056817,147.6651618,95.34149149,41.59326869,35.17101079,86.40601831,125.2996409,164.7118696,191.0183237,220.2748283,190.1289036,10277,35446.75692,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,416.0588901,422.2380845,446.7773495,522.2891919,648.4273282,773.0692078,904.9121504,1018.72911,1059.832534,1106.898821,1135.262084,1098.519458,1058.365721,976.9836232,834.0023981,698.5649576,534.6821486,398.4181221,250.3197955,193.3132173,303.1171391,478.7065907,605.2941434,736.3762625,828.633212,840.5385179,755.8306689,507.4958128,8426.043556,467.7873448,670.4274756,732.374904,749.9133283,742.872802,751.1617669,807.8861306,836.2445814,883.6203936,921.8438046,914.1055738,862.6297004,806.0620324,724.1615842,670.7875968,562.2703976,428.0105139,349.1160266,235.9512662,136.6199107,50.44799302,119.8165264,212.7627787,301.8095426,374.7332385,432.0011574,410.6409624,10277,35250.23325,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,317.0015773,339.0634159,381.5245733,471.7732506,592.2921576,712.6864668,817.8832435,916.1058891,950.0763127,980.8373973,976.6821387,931.0580003,882.6964371,791.1561161,674.3300379,541.2947441,390.5905785,228.0438554,67.26812024,111.2879149,268.3020686,428.869444,545.270575,630.6005075,715.5976523,714.6607587,626.866812,423.8832386,8426.043556,373.0335106,495.5501993,513.4754132,519.5478804,495.2615471,539.6786081,634.9716529,716.3776937,797.6045386,868.5113701,909.7966806,908.9213387,879.8840833,822.5533417,742.4264273,645.0069767,528,419.4901668,289.8620361,182.4965753,74.88658091,42.3792402,146.1848145,238,324.2221461,383.8606518,374.766594,10277,35060.08557,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,291.4395306,326.9556545,385.3310265,484.1621629,611.5725632,733.6879446,850.2823061,943.854332,982.1919364,1008.611422,1008.441372,1007.46464,935.09037,862.5850683,790.2657781,674.7458781,530.8719243,365.629594,207.2800039,92.13576938,128.7012043,258.4898451,382.1740441,478.9290135,564.065599,584.7392581,529.6347798,529.6347798,8426.043556,304.1381265,422.6511564,436.505441,434.9574692,448.6256792,522.5514329,626.0391362,718.1678077,799.052564,871.7390665,909.1891992,936.0822613,899.884437,851.4986788,738.3231,636.7205038,576.9332717,421.413099,322.4717042,218.80585,133.0601368,74.06078585,47.63402146,47.63402146,190.0973435,238.4030201,241.7705524,10277,35060.08557,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,201.1218536,199.9024762,239.7081559,350.3612421,497.4896984,640.794819,753.6378441,866.7000635,911.0329303,960.7731262,978.7829177,946.1765163,914.05525,841.1004696,726.3855725,600.8876767,457.6210222,333.8173153,176.7766953,16.15549442,165.0484777,303.9358485,436.4951317,536.3105444,591.5893846,610.99018,550.7177135,362.7450896,8426.043556,313.4022974,410,410.3522877,356.0898763,343.6859031,381.2413933,463.4317641,566.858889,654.9412187,726.8232247,780.7291464,780.0102563,761.3967428,715.9357513,666.9670157,587.6631688,453.203045,394.2435795,283.3866616,184.4803513,89.9888882,39.05124838,108.0046295,173.1704363,214.1494805,263.0969403,255.1313387,10277,35154.35586,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,218.3437657,202.4277649,236.1800161,357.7541055,500.5636823,645.4246664,765.0150325,887.9245463,941.6565191,992.6756771,1003.757939,966.2944686,926.9136961,848.4320833,744.1861326,605.4659363,452.2057054,302.5243792,135.0740538,51.35172831,229,379.1319032,518.4640778,622.9622782,669.1106037,701.2852487,624.1874718,400.8353777,8426.043556,339.3125403,464.2154672,467.786276,390.7863867,368.9132689,384.8376281,441.2493626,536.1436375,624.1874718,698.3237072,743.9637088,752.5908583,734.3514145,683.4881126,625.6620494,549.9209034,459.9913043,393.0241723,320.8940635,253.2074249,201.8142711,138.2316896,116.2841348,118.5959527,124.040316,146.342065,152.5319639,10277,35154.35586,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,281.1547617,259.0077219,264.0075756,371.4673606,521.3098886,655.0007634,775.5565743,896.3682279,927.7079282,958.1883948,968.6877722,952.111338,900.4404478,817.8514535,710.1014012,580.4248444,432.7135311,306.9918566,179.3683361,180.6017719,294.244796,439.5019909,553.4473778,657.0555532,707.7379459,727.2152364,646.9474476,399.7224037,8426.043556,333.1816321,475.0421034,454.1024114,383.7303741,365.4271473,397.5223264,479.3380853,578.6622504,682.4206914,761.5543316,814.8324981,815.785511,783.8271493,715.4550999,637.8777312,530.3960784,426.5969995,327.8185474,246.058936,199.7248107,181.2456896,174.9428478,210.2974084,244.8999796,280.8629559,287.6960201,257.7692767,10277,35154.35586,128,7488.47174
6473.512879,5511.817486,1029.007775,7156.006987,271.8841665,259.3260496,267.4415824,392.200204,535.7172762,657.6229923,775.5385226,872.294675,917.529836,955.5171375,962.6962138,966.9177835,898.9087829,825.5186249,762.6172041,643.6746072,502.4937811,338.1952099,184.5318401,116.6619047,173.1415606,308.5660383,435.7396011,535.2952456,613.3718285,626.3904533,566.6683333,359.7012649,8426.043556,305.1196487,426.5301865,400.6419848,349.985714,331.3080138,391.1431963,497.2263066,604.3252436,697.7857837,772.4467619,811.384619,836.5476675,820.2859258,767.0312901,669.5431278,583.9152336,541.0970338,414.2378544,340.7535767,283.7463656,230.4821034,205.2315765,170.8478856,152.3975065,172.002907,184.4586675,158.3729775,10277,35154.35586,128,7488.47174
